ID,Experience/Team_Size,Technical_Skills,Programming_Languages,Field,Role,Project_Description,Availability/Project_Duration,Communication_Tools,Work_Preference,Certifications,Languages,Industry
A08218,15.047417848602386,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Company Project,Short-Term,Microsoft Teams,Agile,AWS Certified,Korean,Healthcare
A08219,11.494696183368559,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Frontend Developer,Company Project,Freelancer,Microsoft Teams,Agile,AWS Certified,English,Education
A08220,10.510784512417382,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Mobile app,Freelancer,Zoom,Agile,AWS Certified,English,Finance
A08221,21.60166556697125,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,DevOps,Company Project,Short-Term,Microsoft Teams,Agile,PMP,English,Healthcare
A08222,13.497649879810453,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Company Project,Mid-Term,Zoom,Waterfall,None,English,Finance
A08223,2.1121238543145378,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,DevOps,Open Source Contribution,Full-Time,Slack,Waterfall,AWS Certified,English,Education
A08224,-5.003047648387907,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Frontend Developer,Mobile app,Part-Time,Slack,Agile,None,Spanish,Finance
A08225,6.334298759716994,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Engineer,Mobile app,Full-Time,Microsoft Teams,Waterfall,None,English,Healthcare
A08226,12.387064171802695,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Data Scientist,E-commerce platform,Part-Time,Slack,Waterfall,None,Chinese,Healthcare
A08227,14.723241464925305,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Frontend Developer,Cloud infrastructure,Freelancer,Slack,Waterfall,PMP,English,Finance
A08228,-0.7210492632483607,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Scientist,Cloud infrastructure,Part-Time,Microsoft Teams,Waterfall,None,English,Finance
A08229,13.118796428082032,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Open Source Contribution,Part-Time,Microsoft Teams,Agile,None,Chinese,Finance
A08230,15.951668518890253,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Cloud infrastructure,Freelancer,Slack,Agile,AWS Certified,Korean,Healthcare
A08231,12.275185302562473,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,E-commerce platform,Part-Time,Slack,Waterfall,PMP,English,Finance
A08232,10.925999441340412,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,E-commerce platform,Freelancer,Zoom,Waterfall,AWS Certified,English,Healthcare
A08233,7.0916288856008824,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Company Project,Short-Term,Slack,Waterfall,AWS Certified,English,Healthcare
A08234,4.804499124459935,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Mobile app,Part-Time,Microsoft Teams,Waterfall,PMP,Spanish,Finance
A08235,13.511116402459113,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Company Project,Short-Term,Zoom,Agile,None,English,Finance
A08236,12.097704806084467,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Frontend Developer,E-commerce platform,Short-Term,Slack,Agile,None,English,Education
A08237,5.733250565694668,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Data Scientist,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,None,English,Healthcare
A08238,25.789801110886298,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Mobile app,Long-Term,Microsoft Teams,Agile,PMP,Korean,Healthcare
A08239,-2.5337781042179,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Cloud infrastructure,Freelancer,Zoom,Waterfall,PMP,Spanish,Technology
A08240,6.397358918883769,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Backend Developer,E-commerce platform,Freelancer,Microsoft Teams,Agile,None,Chinese,Healthcare
A08241,2.627788496695697,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,Data Scientist,Open Source Contribution,Full-Time,Slack,Agile,None,English,Education
A08242,10.705461608064404,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,E-commerce platform,Part-Time,Zoom,Agile,PMP,Chinese,Education
A08243,-5.60362209653994,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,E-commerce platform,Part-Time,Slack,Waterfall,AWS Certified,Chinese,Education
A08244,16.892409778777846,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Scientist,E-commerce platform,Part-Time,Slack,Waterfall,None,Chinese,Finance
A08245,15.048286794751881,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Slack,Agile,None,Chinese,Healthcare
A08246,9.888857761070149,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Data Scientist,Open Source Contribution,Long-Term,Zoom,Waterfall,PMP,Spanish,Healthcare
A08247,5.850777509879295,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,None,Korean,Healthcare
A08248,13.02714047033747,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,Mobile app,Part-Time,Zoom,Waterfall,None,English,Education
A08249,10.317719499618821,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,AWS Certified,Spanish,Education
A08250,14.67477456268756,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Open Source Contribution,Freelancer,Zoom,Agile,AWS Certified,Spanish,Education
A08251,7.164031821024039,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Open Source Contribution,Long-Term,Microsoft Teams,Waterfall,PMP,Chinese,Healthcare
A08252,6.751461221395644,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,E-commerce platform,Full-Time,Zoom,Waterfall,PMP,Chinese,Finance
A08253,15.553587087012026,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Backend Developer,Company Project,Short-Term,Zoom,Waterfall,None,English,Healthcare
A08254,12.449416611850234,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,E-commerce platform,Part-Time,Zoom,Waterfall,None,Korean,Education
A08255,6.803615621884005,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,DevOps,Mobile app,Freelancer,Slack,Agile,AWS Certified,Korean,Education
A08256,10.59125809905876,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Scientist,Mobile app,Long-Term,Slack,Agile,AWS Certified,Korean,Finance
A08257,9.311885763418996,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Mobile app,Short-Term,Zoom,Agile,PMP,English,Finance
A08258,11.285841613654329,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,Company Project,Freelancer,Microsoft Teams,Agile,None,Chinese,Healthcare
A08259,16.89369912242698,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Open Source Contribution,Full-Time,Slack,Agile,PMP,Chinese,Education
A08260,5.574340130228149,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Mobile app,Part-Time,Slack,Waterfall,AWS Certified,English,Technology
A08261,3.514453876355545,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,DevOps,Company Project,Short-Term,Zoom,Agile,None,English,Education
A08262,9.93385701099723,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,E-commerce platform,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Korean,Finance
A08263,4.2693884249558955,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Engineer,Company Project,Full-Time,Microsoft Teams,Agile,AWS Certified,Chinese,Healthcare
A08264,1.652511548537671,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,E-commerce platform,Freelancer,Slack,Agile,None,English,Healthcare
A08265,14.965108397255094,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Company Project,Short-Term,Zoom,Waterfall,None,Chinese,Finance
A08266,6.012374829150428,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Open Source Contribution,Freelancer,Zoom,Agile,PMP,English,Technology
A08267,-5.038110322584428,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Company Project,Part-Time,Slack,Agile,PMP,English,Healthcare
A08268,13.943595088299997,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Backend Developer,Company Project,Long-Term,Microsoft Teams,Agile,None,Chinese,Healthcare
A08269,4.957238634650121,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,E-commerce platform,Freelancer,Zoom,Agile,AWS Certified,Spanish,Finance
A08270,12.059156288623516,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Mobile app,Full-Time,Zoom,Waterfall,PMP,Spanish,Healthcare
A08271,15.593458319666663,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Open Source Contribution,Mid-Term,Zoom,Agile,None,English,Education
A08272,9.34567094522368,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,E-commerce platform,Mid-Term,Slack,Waterfall,PMP,English,Technology
A08273,-6.208383729728846,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Open Source Contribution,Part-Time,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A08274,-5.706423194945597,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Data Scientist,Mobile app,Short-Term,Slack,Agile,PMP,Spanish,Education
A08275,3.319740416781582,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Scientist,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,PMP,Spanish,Technology
A08276,7.622561681982032,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Backend Developer,Company Project,Part-Time,Zoom,Waterfall,None,English,Healthcare
A08277,16.409215237358747,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Part-Time,Zoom,Waterfall,None,Spanish,Finance
A08278,10.05647691663006,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Backend Developer,Open Source Contribution,Part-Time,Slack,Waterfall,None,Spanish,Education
A08279,26.315232499101324,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Data Engineer,E-commerce platform,Short-Term,Microsoft Teams,Waterfall,PMP,Chinese,Education
A08280,-2.405353177483132,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Scientist,Cloud infrastructure,Full-Time,Microsoft Teams,Agile,None,Spanish,Healthcare
A08281,8.867852692157216,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Mobile app,Long-Term,Microsoft Teams,Waterfall,AWS Certified,English,Finance
A08282,4.906074784920241,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Mobile app,Part-Time,Slack,Waterfall,None,Spanish,Finance
A08283,9.660163686745863,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Data Scientist,Mobile app,Mid-Term,Slack,Waterfall,None,Chinese,Healthcare
A08284,20.264533621081693,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Frontend Developer,Open Source Contribution,Freelancer,Slack,Waterfall,None,Spanish,Healthcare
A08285,20.706589480474207,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Web Development,Backend Developer,E-commerce platform,Freelancer,Slack,Waterfall,None,Korean,Healthcare
A08286,8.400688216025893,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Data Scientist,Company Project,Short-Term,Zoom,Waterfall,None,Chinese,Healthcare
A08287,14.042143981126483,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Data Engineer,E-commerce platform,Short-Term,Microsoft Teams,Agile,None,Spanish,Finance
A08288,9.526735012452324,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,E-commerce platform,Part-Time,Microsoft Teams,Waterfall,None,English,Finance
A08289,0.5034935375823872,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Scientist,Mobile app,Full-Time,Slack,Waterfall,None,English,Education
A08290,8.120102302620575,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Open Source Contribution,Part-Time,Slack,Waterfall,None,Chinese,Healthcare
A08291,4.489190261927882,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Frontend Developer,Mobile app,Mid-Term,Microsoft Teams,Agile,AWS Certified,Chinese,Healthcare
A08292,7.581229926640825,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,Mobile app,Mid-Term,Microsoft Teams,Waterfall,None,Korean,Healthcare
A08293,2.0637525487731976,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Cloud infrastructure,Freelancer,Slack,Waterfall,AWS Certified,English,Healthcare
A08294,9.104506817103454,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Mobile app,Long-Term,Slack,Waterfall,PMP,English,Healthcare
A08295,10.156552708636008,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Part-Time,Microsoft Teams,Agile,PMP,Spanish,Education
A08296,12.942861483271878,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Frontend Developer,Company Project,Short-Term,Microsoft Teams,Agile,AWS Certified,Spanish,Finance
A08297,10.185979242577712,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Waterfall,AWS Certified,Chinese,Technology
A08298,19.446223042552525,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Company Project,Freelancer,Zoom,Agile,PMP,Korean,Healthcare
A08299,23.34390703303224,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Mobile app,Mid-Term,Microsoft Teams,Waterfall,PMP,Chinese,Finance
A08300,5.192247112685603,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Frontend Developer,Open Source Contribution,Full-Time,Zoom,Waterfall,None,English,Healthcare
A08301,14.800956146065728,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Frontend Developer,E-commerce platform,Long-Term,Microsoft Teams,Waterfall,None,Chinese,Technology
A08302,22.801452636762043,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Part-Time,Slack,Waterfall,None,Chinese,Healthcare
A08303,14.983084594785872,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Company Project,Full-Time,Zoom,Agile,PMP,Spanish,Technology
A08304,13.034226027921534,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,Mobile app,Short-Term,Microsoft Teams,Waterfall,AWS Certified,Spanish,Healthcare
A08305,-4.715122121816092,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Scientist,Open Source Contribution,Long-Term,Slack,Agile,AWS Certified,Chinese,Technology
A08306,4.118944355069301,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,Company Project,Freelancer,Zoom,Agile,PMP,Chinese,Finance
A08307,5.139315943698916,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,Mobile app,Full-Time,Slack,Waterfall,None,Korean,Finance
A08308,17.716723777542818,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,Company Project,Freelancer,Slack,Agile,PMP,Korean,Education
A08309,2.912902003546437,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Part-Time,Zoom,Agile,None,English,Healthcare
A08310,7.423214942673772,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,DevOps,Company Project,Freelancer,Microsoft Teams,Waterfall,PMP,Spanish,Healthcare
A08311,13.893683335052371,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,DevOps,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A08312,2.5977157707962,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Data Engineer,Cloud infrastructure,Freelancer,Microsoft Teams,Waterfall,None,English,Finance
A08313,9.97088934739641,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Mobile app,Freelancer,Slack,Waterfall,PMP,Spanish,Finance
A08314,9.059954056193249,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Frontend Developer,Open Source Contribution,Mid-Term,Slack,Agile,AWS Certified,English,Healthcare
A08315,14.151164609311957,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Mobile app,Full-Time,Slack,Waterfall,None,Spanish,Healthcare
A08316,12.625479312867931,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,DevOps,Company Project,Long-Term,Zoom,Waterfall,AWS Certified,English,Finance
A08317,12.40488905765599,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Backend Developer,Cloud infrastructure,Mid-Term,Slack,Agile,PMP,Chinese,Technology
A08318,9.423526074250216,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Data Science,Backend Developer,Mobile app,Part-Time,Microsoft Teams,Waterfall,None,Chinese,Finance
A08319,-3.6952471958819295,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Data Science,Data Scientist,Open Source Contribution,Part-Time,Microsoft Teams,Agile,None,Korean,Technology
A08320,8.996264518992598,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Data Science,Backend Developer,Company Project,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Spanish,Finance
A08321,8.406586648504145,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,E-commerce platform,Full-Time,Zoom,Waterfall,None,Chinese,Healthcare
A08322,13.378291870320245,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Open Source Contribution,Mid-Term,Microsoft Teams,Agile,AWS Certified,Spanish,Healthcare
A08323,5.063651388232795,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Scientist,Mobile app,Short-Term,Zoom,Agile,PMP,English,Healthcare
A08324,8.312183457489452,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",Web Development,Data Engineer,Mobile app,Full-Time,Slack,Agile,AWS Certified,Spanish,Education
A08325,8.53280709390506,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,DevOps,Company Project,Short-Term,Slack,Waterfall,PMP,English,Healthcare
A08326,3.039109059472385,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Data Scientist,Mobile app,Mid-Term,Microsoft Teams,Agile,PMP,English,Healthcare
A08327,-0.0416275308361147,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",DevOps,Data Engineer,Company Project,Part-Time,Slack,Agile,AWS Certified,Chinese,Finance
A08328,10.694032225500475,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Mobile app,Freelancer,Slack,Waterfall,AWS Certified,Korean,Technology
A08329,15.064453285989906,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",DevOps,Backend Developer,Open Source Contribution,Short-Term,Slack,Waterfall,None,Spanish,Education
A08330,3.651761924405781,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",DevOps,Data Scientist,Company Project,Mid-Term,Slack,Agile,AWS Certified,Spanish,Finance
A08331,6.49776407876051,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Data Science,Data Engineer,Company Project,Mid-Term,Zoom,Agile,AWS Certified,English,Finance
A08332,13.818704945135277,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Frontend Developer,Cloud infrastructure,Full-Time,Microsoft Teams,Waterfall,None,Chinese,Education
A08333,14.497866381070999,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",DevOps,DevOps,Open Source Contribution,Full-Time,Zoom,Waterfall,None,Spanish,Technology
A08334,9.637707514894165,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Scientist,Company Project,Mid-Term,Slack,Waterfall,AWS Certified,English,Finance
A08335,10.915347020211904,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Scientist,E-commerce platform,Part-Time,Slack,Waterfall,PMP,Spanish,Healthcare
A08336,11.739128358229149,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",DevOps,Backend Developer,Company Project,Part-Time,Slack,Waterfall,AWS Certified,English,Finance
A08337,12.990261145425238,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Data Scientist,Company Project,Long-Term,Microsoft Teams,Agile,None,Spanish,Finance
A08338,0.5305771019248358,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,Data Engineer,Cloud infrastructure,Part-Time,Slack,Waterfall,PMP,Spanish,Education
A08339,21.421660917457153,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,DevOps,Open Source Contribution,Short-Term,Zoom,Agile,None,Spanish,Technology
A08340,9.935338771158072,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Engineer,Open Source Contribution,Long-Term,Microsoft Teams,Waterfall,AWS Certified,Chinese,Finance
A08341,13.121663624852658,"Docker, Kubernetes, AWS, CI/CD","JavaScript, TypeScript, HTML, CSS",Web Development,DevOps,Company Project,Short-Term,Slack,Waterfall,AWS Certified,Chinese,Education
A08342,2.6948451367762356,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",DevOps,Frontend Developer,Cloud infrastructure,Long-Term,Zoom,Waterfall,AWS Certified,English,Technology
A08343,6.720519204723447,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Backend Developer,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,AWS Certified,Korean,Education
A08344,10.655186915376913,"JavaScript, React, Node.js, HTML, CSS","JavaScript, TypeScript, HTML, CSS",Web Development,Frontend Developer,E-commerce platform,Long-Term,Zoom,Waterfall,PMP,English,Finance
A08345,-4.593149079501476,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Frontend Developer,Mobile app,Long-Term,Slack,Agile,None,Spanish,Finance
A08346,1.7208616923954665,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Frontend Developer,Cloud infrastructure,Full-Time,Slack,Agile,PMP,Korean,Healthcare
A08347,2.9501182016926624,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Mobile app,Freelancer,Microsoft Teams,Waterfall,AWS Certified,Chinese,Finance
A08348,-0.917910856860706,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Data Engineer,Cloud infrastructure,Mid-Term,Slack,Agile,AWS Certified,Korean,Education
A08349,8.76153808064751,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Data Science,Data Scientist,E-commerce platform,Full-Time,Slack,Agile,None,Spanish,Education
A08350,7.502148269929778,"Python, R, TensorFlow, PyTorch, SQL","Python, Shell",Data Science,Data Engineer,Company Project,Freelancer,Zoom,Agile,AWS Certified,English,Finance
A08351,17.97198165191689,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Data Science,Backend Developer,Open Source Contribution,Freelancer,Microsoft Teams,Waterfall,None,Chinese,Healthcare
A08352,0.18626717621716526,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Frontend Developer,Open Source Contribution,Part-Time,Slack,Waterfall,None,Chinese,Healthcare
A08353,9.660935280933122,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,Backend Developer,Cloud infrastructure,Long-Term,Slack,Waterfall,PMP,Spanish,Education
A08354,1.8680055948241074,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",DevOps,Backend Developer,E-commerce platform,Mid-Term,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A08355,-3.9831320196350575,"Python, R, TensorFlow, PyTorch, SQL","JavaScript, TypeScript, HTML, CSS",Data Science,Backend Developer,Mobile app,Mid-Term,Zoom,Waterfall,AWS Certified,Korean,Technology
A08356,12.128859404495817,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",Web Development,Backend Developer,Company Project,Short-Term,Microsoft Teams,Agile,AWS Certified,English,Education
A08357,12.707612610458149,"Docker, Kubernetes, AWS, CI/CD","Python, Shell",DevOps,Backend Developer,Open Source Contribution,Short-Term,Slack,Agile,None,Chinese,Finance
A08358,11.879413368579598,"Docker, Kubernetes, AWS, CI/CD","Python, R, SQL",Web Development,Data Engineer,Open Source Contribution,Part-Time,Slack,Agile,AWS Certified,Spanish,Finance
A08359,-1.182555420593138,"JavaScript, React, Node.js, HTML, CSS","Python, Shell",Web Development,Backend Developer,Company Project,Mid-Term,Microsoft Teams,Waterfall,AWS Certified,Spanish,Education
A08360,8.604291392467637,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Engineer,Open Source Contribution,Full-Time,Slack,Agile,None,English,Finance
A08361,12.195662014263547,"Python, R, TensorFlow, PyTorch, SQL","Python, R, SQL",Web Development,DevOps,E-commerce platform,Long-Term,Microsoft Teams,Agile,None,Chinese,Healthcare
A08362,14.675778900270526,"JavaScript, React, Node.js, HTML, CSS","Python, R, SQL",DevOps,Data Scientist,E-commerce platform,Full-Time,Microsoft Teams,Waterfall,PMP,Chinese,Healthcare
